nombre_supermercado,nombre_producto,marca_producto,precio_producto,calorias,proteinas,carbohidratos,grasas,imagen
euru,Huevos,Brand C,0.87,1.2,7.4,12.6,9.5,images/default_image.jpg
euru,Almendras,Brand A,0.59,7.0,8.5,45.1,15.6,images/default_image.jpg
euru,Almendras,Brand J,6.7,7.0,2.1,17.9,16.9,images/default_image.jpg
euru,Yogur Griego,Brand H,2.89,1.5,28.9,11.3,3.8,images/default_image.jpg
euru,Huevos,Brand H,2.09,1.2,17.7,33.9,6.5,images/default_image.jpg
euru,Salmón,Brand I,1.81,5.0,21.6,16.3,3.8,images/default_image.jpg
euru,Almendras,Brand G,2.87,7.0,15.3,42.3,14.8,images/default_image.jpg
euru,Huevos,Brand H,3.03,1.2,10.5,15.0,5.4,images/default_image.jpg
euru,Espinaca,Brand J,4.21,1.0,8.0,32.3,7.7,images/default_image.jpg
euru,Salmón,Brand G,5.15,5.0,28.0,38.1,4.8,images/default_image.jpg
euru,Espinaca,Brand E,5.02,1.0,7.2,23.8,11.7,images/default_image.jpg
euru,Huevos,Brand G,2.63,1.2,13.7,9.1,5.4,images/default_image.jpg
euru,Salmón,Brand F,6.71,5.0,10.7,34.6,9.3,images/default_image.jpg
euru,Avena,Brand A,3.74,2.5,11.9,32.4,5.5,images/default_image.jpg
euru,Avena,Brand I,6.98,2.5,15.8,40.3,16.0,images/default_image.jpg
euru,Avena,Brand G,0.82,2.5,22.6,32.5,0.7,images/default_image.jpg
euru,Salmón,Brand G,5.79,5.0,4.6,46.9,0.3,images/default_image.jpg
euru,Plátano,Brand B,1.14,0.5,7.2,28.2,7.1,images/default_image.jpg
euru,Manzana,Brand H,5.52,1.0,9.2,35.3,3.5,images/default_image.jpg
euru,Yogur Griego,Brand H,2.48,1.5,28.5,32.9,4.3,images/default_image.jpg
euru,Brócoli,Brand A,2.1,1.5,5.7,28.7,16.0,images/default_image.jpg
euru,Yogur Griego,Brand I,2.64,1.5,6.5,16.2,3.1,images/default_image.jpg
euru,Espinaca,Brand G,5.29,1.0,19.7,41.7,1.1,images/default_image.jpg
euru,Espinaca,Brand C,6.33,1.0,21.3,21.1,9.6,images/default_image.jpg
euru,Huevos,Brand H,6.23,1.2,28.4,35.3,19.2,images/default_image.jpg
euru,Plátano,Brand J,2.97,0.5,26.5,36.1,8.1,images/default_image.jpg
euru,Pechuga de Pollo,Brand I,5.14,3.0,15.1,37.6,14.6,images/default_image.jpg
euru,Brócoli,Brand C,1.59,1.5,23.5,49.3,6.7,images/default_image.jpg
euru,Plátano,Brand F,1.6,0.5,11.8,27.7,13.3,images/default_image.jpg
euru,Salmón,Brand I,5.93,5.0,19.0,28.9,7.3,images/default_image.jpg
euru,Brócoli,Brand J,0.51,1.5,7.6,20.4,4.3,images/default_image.jpg
euru,Huevos,Brand D,2.42,1.2,17.5,11.9,8.7,images/default_image.jpg
euru,Arroz,Brand A,6.43,2.0,8.2,6.0,4.0,images/default_image.jpg
euru,Espinaca,Brand A,2.14,1.0,27.6,18.4,9.2,images/default_image.jpg
euru,Arroz,Brand E,3.04,2.0,17.3,11.3,1.1,images/default_image.jpg
euru,Arroz,Brand I,2.41,2.0,8.4,46.3,9.4,images/default_image.jpg
euru,Plátano,Brand G,2.7,0.5,7.6,42.2,18.4,images/default_image.jpg
euru,Yogur Griego,Brand H,5.41,1.5,14.9,39.0,8.6,images/default_image.jpg
euru,Yogur Griego,Brand D,3.73,1.5,2.0,36.1,4.4,images/default_image.jpg
euru,Manzana,Brand G,6.26,1.0,29.4,13.7,11.1,images/default_image.jpg
euru,Manzana,Brand B,5.74,1.0,12.6,18.1,0.8,images/default_image.jpg
euru,Almendras,Brand D,4.46,7.0,11.5,42.7,1.6,images/default_image.jpg
euru,Espinaca,Brand C,2.34,1.0,30.0,32.1,5.1,images/default_image.jpg
euru,Arroz,Brand A,4.42,2.0,18.6,10.4,2.7,images/default_image.jpg
euru,Brócoli,Brand I,2.03,1.5,8.3,17.1,6.9,images/default_image.jpg
euru,Yogur Griego,Brand C,6.12,1.5,19.7,10.9,10.4,images/default_image.jpg
euru,Almendras,Brand I,1.66,7.0,12.8,20.6,14.4,images/default_image.jpg
euru,Avena,Brand E,1.73,2.5,5.4,39.7,1.8,images/default_image.jpg
