nombre_supermercado,nombre_producto,marca_producto,precio_producto,calorias,proteinas,carbohidratos,grasas,imagen
carulle,Salmón,Brand D,3.65,9.6,4.5,33.1,4.7,images/default_image.jpg
carulle,Yogur Griego,Brand G,6.66,5.1,10.5,32.1,11.8,images/default_image.jpg
carulle,Arroz,Brand H,6.67,-4.3,15.7,27.1,16.7,images/default_image.jpg
carulle,Pechuga de Pollo,Brand B,5.08,3.1,22.9,22.3,19.9,images/default_image.jpg
carulle,Brócoli,Brand J,5.06,-8.4,0.4,3.6,12.4,images/default_image.jpg
carulle,Manzana,Brand E,4.84,-5.8,14.6,41.8,19.0,images/default_image.jpg
carulle,Plátano,Brand I,1.93,9.0,10.2,29.1,10.3,images/default_image.jpg
carulle,Manzana,Brand D,4.29,10.1,3.5,32.1,2.7,images/default_image.jpg
carulle,Arroz,Brand H,0.44,7.3,14.3,51.7,3.5,images/default_image.jpg
carulle,Manzana,Brand J,4.61,10.5,12.3,20.5,3.9,images/default_image.jpg
carulle,Plátano,Brand E,5.05,7.6,8.1,14.5,6.7,images/default_image.jpg
carulle,Avena,Brand D,3.05,-6.5,26.3,12.8,4.8,images/default_image.jpg
carulle,Arroz,Brand J,0.42,-7.1,7.4,21.3,10.0,images/default_image.jpg
carulle,Brócoli,Brand D,6.41,8.6,5.6,10.4,7.6,images/default_image.jpg
carulle,Plátano,Brand E,0.11,2.8,5.5,41.2,14.8,images/default_image.jpg
carulle,Avena,Brand E,3.24,11.6,11.2,8.2,10.2,images/default_image.jpg
carulle,Plátano,Brand I,6.66,-5.3,21.7,8.8,4.1,images/default_image.jpg
carulle,Arroz,Brand A,3.06,5.2,10.3,34.3,11.6,images/default_image.jpg
carulle,Avena,Brand D,5.54,-5.5,3.0,7.0,16.6,images/default_image.jpg
carulle,Avena,Brand J,2.54,9.2,3.2,34.5,18.0,images/default_image.jpg
carulle,Huevos,Brand D,3.62,7.8,25.9,27.4,20.8,images/default_image.jpg
carulle,Brócoli,Brand C,3.0,0.1,16.5,36.1,15.9,images/default_image.jpg
carulle,Plátano,Brand B,2.56,-2.7,3.3,21.7,14.0,images/default_image.jpg
carulle,Avena,Brand E,5.52,-3.7,9.5,15.0,10.9,images/default_image.jpg
carulle,Yogur Griego,Brand H,5.23,4.8,22.5,7.4,18.7,images/default_image.jpg
carulle,Salmón,Brand H,2.41,5.1,7.9,12.4,3.3,images/default_image.jpg
carulle,Plátano,Brand C,5.24,-4.4,28.1,23.5,2.2,images/default_image.jpg
carulle,Huevos,Brand H,0.23,-1.0,19.3,33.8,17.1,images/default_image.jpg
carulle,Almendras,Brand B,1.76,-2.3,2.6,29.7,13.1,images/default_image.jpg
carulle,Yogur Griego,Brand D,2.03,-7.9,8.7,8.3,-0.0,images/default_image.jpg
carulle,Huevos,Brand C,1.14,10.0,5.9,10.9,8.8,images/default_image.jpg
carulle,Almendras,Brand A,0.82,12.2,7.7,48.4,16.0,images/default_image.jpg
carulle,Almendras,Brand J,6.49,6.8,2.8,17.1,15.5,images/default_image.jpg
carulle,Yogur Griego,Brand H,3.32,-4.1,30.3,14.1,4.3,images/default_image.jpg
carulle,Huevos,Brand H,2.12,6.2,16.2,29.7,7.1,images/default_image.jpg
carulle,Salmón,Brand I,2.17,-2.7,21.8,12.3,5.0,images/default_image.jpg
carulle,Almendras,Brand G,2.98,10.5,13.8,42.1,14.4,images/default_image.jpg
carulle,Huevos,Brand H,3.38,6.4,11.7,11.8,6.7,images/default_image.jpg
carulle,Espinaca,Brand J,3.75,0.4,7.6,27.5,6.7,images/default_image.jpg
carulle,Salmón,Brand G,5.05,12.4,29.7,38.7,4.6,images/default_image.jpg
carulle,Espinaca,Brand E,4.89,-0.5,8.5,19.0,10.8,images/default_image.jpg
carulle,Huevos,Brand G,3.01,6.2,11.8,9.6,7.0,images/default_image.jpg
carulle,Salmón,Brand F,7.08,0.0,9.9,31.1,10.1,images/default_image.jpg
carulle,Avena,Brand A,3.89,11.4,11.6,35.3,7.0,images/default_image.jpg
carulle,Avena,Brand I,6.99,-6.2,15.0,37.9,16.5,images/default_image.jpg
carulle,Avena,Brand G,0.77,3.3,22.5,32.1,0.8,images/default_image.jpg
carulle,Salmón,Brand G,5.99,12.8,2.9,47.3,-1.1,images/default_image.jpg
carulle,Plátano,Brand B,0.92,10.4,6.2,32.8,7.3,images/default_image.jpg
carulle,Manzana,Brand H,5.35,-0.6,8.8,38.4,4.6,images/default_image.jpg
carulle,Yogur Griego,Brand H,2.97,7.2,30.3,29.9,3.8,images/default_image.jpg
carulle,Brócoli,Brand A,2.39,0.2,4.6,26.6,16.0,images/default_image.jpg
carulle,Yogur Griego,Brand I,2.78,-7.1,5.4,16.4,4.7,images/default_image.jpg
carulle,Espinaca,Brand G,4.85,1.6,19.6,41.6,2.6,images/default_image.jpg
carulle,Espinaca,Brand C,6.8,1.1,20.7,23.0,8.0,images/default_image.jpg
carulle,Huevos,Brand H,6.34,-7.7,27.4,31.1,19.4,images/default_image.jpg
carulle,Plátano,Brand J,2.57,-3.6,25.0,33.4,9.6,images/default_image.jpg
carulle,Pechuga de Pollo,Brand I,5.12,6.1,13.8,38.6,13.9,images/default_image.jpg
carulle,Brócoli,Brand C,1.81,4.2,22.1,49.4,6.4,images/default_image.jpg
carulle,Plátano,Brand F,1.76,-3.3,11.6,32.0,14.9,images/default_image.jpg
carulle,Salmón,Brand I,5.7,14.3,17.2,28.7,9.1,images/default_image.jpg
carulle,Brócoli,Brand J,0.31,2.4,5.7,21.2,5.3,images/default_image.jpg
carulle,Huevos,Brand D,2.52,10.2,18.3,13.7,6.9,images/default_image.jpg
carulle,Arroz,Brand A,6.27,-3.9,7.1,5.7,2.1,images/default_image.jpg
carulle,Espinaca,Brand A,2.07,0.7,27.2,20.9,7.7,images/default_image.jpg
carulle,Arroz,Brand E,2.92,1.0,17.1,14.7,1.9,images/default_image.jpg
carulle,Arroz,Brand I,2.22,0.5,8.5,45.1,8.0,images/default_image.jpg
carulle,Plátano,Brand G,2.66,-6.4,9.5,46.4,16.5,images/default_image.jpg
carulle,Yogur Griego,Brand H,5.86,-3.7,16.0,41.7,8.1,images/default_image.jpg
carulle,Yogur Griego,Brand D,3.46,-8.0,1.6,37.9,2.9,images/default_image.jpg
carulle,Manzana,Brand G,6.27,-7.2,28.3,12.5,11.8,images/default_image.jpg
carulle,Manzana,Brand B,5.73,-3.8,13.5,19.0,-0.9,images/default_image.jpg
carulle,Almendras,Brand D,4.11,1.5,12.6,45.7,0.9,images/default_image.jpg
carulle,Espinaca,Brand C,2.26,-3.4,30.6,32.6,5.2,images/default_image.jpg
carulle,Arroz,Brand A,3.95,7.1,18.1,9.3,2.2,images/default_image.jpg
carulle,Brócoli,Brand I,2.24,-8.4,6.3,12.8,6.3,images/default_image.jpg
carulle,Yogur Griego,Brand C,6.04,-6.9,21.2,15.2,10.6,images/default_image.jpg
carulle,Almendras,Brand I,1.21,6.8,12.6,16.0,12.7,images/default_image.jpg
carulle,Avena,Brand E,1.69,-1.5,5.8,39.9,3.3,images/default_image.jpg
